,title,rating,date,time,view,text,naver,photo
15737,보통,3점,2019-05-09,02:45:11,3,4일차정도 먹어봤는데 피부 많이 가라앉앜ㅅ어요 확실히 효과있는거같네용,1,0
15738,보통,3점,2019-05-09,02:44:22,3,지금 4일째 먹는중이라서 효과는 아직 모르겠지만... 화장할때는 조금 변화가있는것 같아서 좋은거같아요!!,1,0
15739,보통,3점,2019-05-09,02:44:22,3,위클리랩 액티블리 여성유산균,1,0
15740,보통,3점,2019-05-09,02:44:22,5,라이틀리 꾸준히 챙겨먹기만 했는데 라인이 생기네요 감사합니다,1,0
15741,보통,3점,2019-05-09,02:44:22,6,늘 믿고 구매하는 제품이에요^^,1,0
15742,만족,5점,2019-05-09,02:43:29,4,효과가좋은거같아서재구매,1,0
15743,만족,5점,2019-05-09,02:43:29,4,효과가좋은것같아서재구매,1,0
15744,만족,5점,2019-05-09,02:43:29,4,먹기간편하고  기대하며 먹고 있다..,1,0
15745,만족,5점,2019-05-09,02:42:35,4,몇달째먹었는데 좋네요 지금다떨어져서 또구매할생각입니다,1,0
15746,보통,3점,2019-05-09,02:42:35,3,일단 한달치 구입했는데 먹어볼게요!,1,0
15747,보통,3점,2019-05-09,02:40:44,3,이제 써보려고 합니다 제발 눈에 피로도 적어지고 하얘졌으면 좋겠네요,1,0
15748,보통,3점,2019-05-09,02:40:44,3,3일차 아직은 모르겠음,1,0
15749,보통,3점,2019-05-09,02:38:49,3,유산균 먹기도 좋고효과가 있었으면좋겠어요,1,0
15750,만족,5점,2019-05-09,02:37:42,4,아직잘모르겠는데꾸준히먹어볼게요,1,0
15751,보통,3점,2019-05-09,02:37:42,3,아직은 잘모르겠어뇨 ㅠㅠㅠ,1,0
15752,만족,5점,2019-05-09,02:36:58,4,"먹고나면 피부가 탱글탱글 하고 물광이 !!!!!!!!! 
아주 좋습니다 ,",1,0
15753,만족,5점,2019-05-09,02:35:47,3,"두달째 복용중인데 확실히 효과보고있어요! 
바이탈리도 일주일분 먹는중인데 푸석푸석한게 많이줄어들었네요 ㅎㅎ",1,0
15754,만족,5점,2019-05-09,02:34:23,3,배송 빠르고 제품 좋습니다,1,0
15755,만족,5점,2019-05-09,02:34:23,3,피부가 ㄷ점점 좋아지는게 느껴집니다 ㅠ,1,0
15756,만족,5점,2019-05-09,02:34:23,4,제가 좀만 피곤하면 질염이 또재발하는거 같아서 열씨미 먹고있어요~ 전 늘만족합니다~,1,0
15757,만족,5점,2019-05-09,02:33:40,7,"배송도 빠르고, 열심히 챙겨먹어보겟습니다.",1,0
15758,보통,3점,2019-05-09,02:33:40,3,아직 모르겠는데 그래도 믿어볼게여 ㅜ ㅜ,1,0
15759,만족,5점,2019-05-09,02:32:21,3,"한달 째 복용하고 있는데, 주위에서 피부가 많이 밝아지고 탱탱해졌다는 소리를 듣고 한달치 더 구매했습니다. 진짜진짜 좋아요! 매일 꾸준히만 드세요! ㅎㅎㅎ",1,0
15760,보통,3점,2019-05-09,02:32:21,3,뭐 아직 모르겠다..,1,0
15761,만족,5점,2019-05-09,02:31:07,3,지금 한달 사용하고 다시 재구매합니다. 복용 결과는 매우 만족하고 피부결은 물론 모공도 많이 완화된거 같아요,1,0
15762,만족,5점,2019-05-09,02:31:07,3,몇일암써봤지만 덜건조해요,1,0
15763,보통,3점,2019-05-09,02:30:48,3,"이제
5일분정도 먹었는데 피부에서 우선 조금씩 효과가 나타나는것같아요 ㅎ 꾸준히
먹어보고 다시 후기 올릴게요 ㅎㅎ",1,0
15764,보통,3점,2019-05-09,02:28:30,3,광고보고 혹해서 열심히 먹고 주위 추천도 하고 선물도 했는데.. 정작 나는 효과를 크게 못보고 있음...,1,0
15765,불만족,1점,2019-05-09,02:28:30,3,광고에 혹해서 열심히 먹는중.... 근데 피부광이랑 촉촉함은 모르겠음,1,0
15766,보통,3점,2019-05-09,02:28:30,3,다른 리뷰 보면서 나도 좋아지겠지 라는 생각에 몇달째 먹는중... 근데 피부광이랑 촉촉함은 잘 모르겠음,1,0
15767,보통,3점,2019-05-09,02:27:56,3,벌써 몇달째 먹고있긴한데... 건조한건 여전한거 같다는.. 무엇이 문제인고 ㅠ,1,0
15768,만족,5점,2019-05-09,02:27:56,3,"콜라겐도 먹고있는데 .. 루테인 먹은지 며칠 안됐지만 확실히 일하고ㅠ저녁에 집에가면 뻑뻑함이 덜해요
좀 더 꾸준히 먹어봐야겠어요 ㅎ",1,0
15769,보통,3점,2019-05-09,02:23:34,5,광고에 워낙 많이 나와서 주문해 먹고 있는데 효과가 있음 좋겠어요,1,0
15770,보통,3점,2019-05-09,02:23:34,4,먹는중인데 효과 기대중입니다,1,0
15771,만족,5점,2019-05-09,02:21:05,5,확실히 먹어서 그런지 가려움 증세가 빨리 호전되는 것 같아요!,1,0
15772,보통,3점,2019-05-08,02:47:46,5,좋아지는건지 아닌건지 광이 이것때문에나는건지 ㅎㅎ,1,0
15773,만족,5점,2019-05-08,02:47:46,6,화장실 ~~~굿입니다,1,0
15774,만족,5점,2019-05-08,02:47:46,5,"일주일정도 복용했는데, 눈 출혈되던것이 좀 잦아들었어요~ 한달 꾸준히 복용해보려구요.^^",1,0
15775,불만족,1점,2019-05-08,02:45:59,7,"일단...전 변비가 심했었는데요...나아진건 딱히 없었던것 같아요..
몸무게 변화도 딱히 없었구...그냥 그랬어요..",1,0
15776,만족,5점,2019-05-08,02:45:08,5,아직은 먹은지 얼마 안되서잘몰겟엉‥ㄷ~,1,0
15777,보통,3점,2019-05-08,02:45:08,4,살이 빠지는 감은 없지만 배변활동을 편하게 해줘요ㅎㅎ,1,0
15778,만족,5점,2019-05-08,02:41:42,3,너무좋아요 속는셈 치고 삿는데 밑에 불편햇던것두 좋아졋어요,1,0
15779,만족,5점,2019-05-08,02:40:51,6,변비때문에 고생했는데 이거 먹고 나았어요!,1,0
15780,만족,5점,2019-05-08,02:40:51,5,변비때문에 고생했는데 이거 먹고 나았어요!,1,0
15781,만족,5점,2019-05-08,02:40:51,6,콜라겐.유산균.비타민 다 챙겨먹을수 있어서 좋아요~,1,0
15782,보통,3점,2019-05-08,02:40:51,3,먹어볼랍니다~ 아직,1,0
15783,보통,3점,2019-05-08,02:40:51,3,"좀더먹어봐야하는건지 효과는 잘모르겠어요
그리고 복용법이있었으면좋겠어요",1,0
15784,만족,5점,2019-05-08,02:39:54,4,"친구 선물해줬어요~효과 좋음 저도 살게요
배송은 엄청 빨랐어요",1,0
15785,만족,5점,2019-05-08,02:39:54,3,친구 선물해줬어요^^효과 좋으면 저도 살게요~,1,0
15786,보통,3점,2019-05-08,02:39:24,3,몇박여행일정잡을때 간편하게 챙길수있어서좋았고 피부는 아직한달이안되서 잘모르겠어요!,1,0
15787,만족,5점,2019-05-08,02:39:24,3,~~~~~~~~~~~,1,0
15788,만족,5점,2019-05-08,02:38:25,5,빠른 배송 좋아요!!,1,0
15789,만족,5점,2019-05-08,02:37:00,4,항상 폭식하고 후회할떄 한봉투씩먹어요 그러면 다음날에 뭘 먹었냐는듯이 원상복구에요 ㅋ 근데 지금은 위**걸려서 안먹고있지만 다 나으면 먹을예정입니다 그래서 살떄 한달치를 아예 다 사다놔요 ㅎ,1,0
15790,보통,3점,2019-05-08,02:36:38,3,한달동안 먹었는데 꾸준히 먹진않았어요 .. ㅎㅎ 배변을 잘본다던가 질염이 낫는다던가 그런건 전혀 모르겟습니다 제가 매일매일 챙겨먹지않아서 그런걸수도잇구요 ..,1,0
15791,만족,5점,2019-05-08,02:34:35,3,일단 매일 먹고 있습니다. 효과가 좋길 기대합니다.,1,0
15792,만족,5점,2019-05-08,02:34:35,3,좋이ㅡ요좋이ㅡ요  완전좋아요,1,0
15793,보통,3점,2019-05-08,02:34:35,5,아직 먹은지 일주일 이라 잘 모르겠지만 배고픔을 좀 덜 느끼는거 같기도 하네요 좀 더 먹어봐야 알것 같아요~,1,0
15794,만족,5점,2019-05-08,02:32:47,3,좋아용 ㅎㅎㅎ꾸준히먹어보려구용,1,0
15795,만족,5점,2019-05-08,02:32:47,3,너무 좋아요 짱짱 재구매 할겁니자,1,0
15796,만족,5점,2019-05-08,02:32:47,3,콜라겐 확실히 얼굴에 생기가 돌더라구요 개인차이겠지만 너무 좋습니다 재구매 하려구용,1,0
15797,만족,5점,2019-05-08,02:32:47,7,"두번째 재구입해서 먹고 있네요
효과는 모르겠지만 안먹으면 불안해서
포장이 좋아요",1,0
15798,만족,5점,2019-05-08,02:32:47,6,영양제 챙겨먹기 쉽지 않은데 개별포장이라 너무 맘에들고요 또 위생적이기도 하구여 일주분 남았어요 재구매 하러갑니당,1,0
15799,만족,5점,2019-05-08,02:31:03,3,"배송 빨리 왔어요 ㅎㅎ
4주분 구마 했는데. . 
효과 있겠죠 . . ? ㅠㅠ",1,0
15800,만족,5점,2019-05-08,02:31:03,3,4번째 재구매입니다. 뭐 이것때문만은 아니겠지만 복합적으로 피부가 조금 좋아진거 같아서 꾸준히 먹어보려구요~,1,0
15801,보통,3점,2019-05-08,02:31:03,3,그냥 유산균이랑 모가다른지 모르겠음,1,0
15802,보통,3점,2019-05-08,02:31:03,3,아직까지는 잘모르겟네요 4주먹어보려삿는데 이주짼데 아직모르겟어요 ㅋㅋㅋ,1,0
15803,보통,3점,2019-05-08,02:29:44,4,처음먹어보는거라 꾸준히 복용해봐야 알것같아요~,1,0
15804,만족,5점,2019-05-08,02:29:44,3,좋아용~~~~~~~,1,0
15805,만족,5점,2019-05-08,02:29:44,4,진짜 4일만에 2키로 감량하고 아침에 일어나면 배변활동 확실해요 ! 그리고 운동도 같이해서 살이 잘 빠지고 뱃살 엄청 안빠지는데 배가 잘 들어가서 너무 좋아여ㅠ_ㅠ,1,0
15806,만족,5점,2019-05-08,02:28:05,5,아주아주좋았어용 만족,1,0
15807,불만족,1점,2019-05-08,02:28:05,5,그냥그렇고냄새낭ㄴㆍㄷ,1,0
15808,보통,3점,2019-05-08,02:28:05,3,드라마틱 효과는 없음. 평타,1,0
15809,만족,5점,2019-05-08,02:27:31,3,냉이 많이 나와 팬티라이너없이 못사는 나였는데 요세 피부가 심각하게 턱쪽에 많이 생겼는데 이거 꾸준히 시간 정해놓고 매일 먹었더니 턱에 난거 다 들어가더니 4월 11일쯤 사서 이제 리뷰 남기는건 인정해서 지금은 팬티라이너 안하고 팬티만 입을수있게되서 넘 좋다!!,1,0
15810,보통,3점,2019-05-08,02:27:31,3,꾸준히 먹었는데 냉은 줄었으나 오히려 화장실 갔을때 냉이 ㅅㄹ처럼 한번에 나오는 경향이 있습니다.,1,0
15811,만족,5점,2019-05-08,02:25:43,3,아버지께서 안구건조가 심하신데 먹고 나니 흰자가 많이 깨끗해진거 같다고 합니다. 추천합니다!,1,0
15812,만족,5점,2019-05-08,02:24:24,3,배송이 빨라서 좋앗어요 꾸준히 먹어서 효과 봤으면 좋겟어요!,1,0
15813,만족,5점,2019-05-08,02:24:24,3,배송이 빨라서 좋앗어요 꾸준히 먹어서 효과 봤으면 좋겟어요!,1,0
15814,만족,5점,2019-05-08,02:24:24,3,이너플리 먹어보고 좋아서 이 상품도 구매했어요,1,0
15815,만족,5점,2019-05-08,02:24:24,5,2주분 먹어보고 좋아서 더 구해했어요,1,0
15816,보통,3점,2019-05-08,02:24:24,6,엄마보내드린건데 괜찮대요,1,0
15817,만족,5점,2019-05-08,02:24:24,8,배송 완전 빠르고 좋아요:),1,0
15818,보통,3점,2019-05-08,02:24:24,4,잘 챙겨먹고잇는데 효과도 좋았으며뉴좋겟메요,1,0
15819,만족,5점,2019-05-08,02:24:24,3,먹고나서 바로 다음날 즉각적인 효과가 나타나서 제일 좋네요~~,1,0
15820,만족,5점,2019-05-08,02:24:24,3,"진짜 냉은 확실히 줄었고
라이너 하루에 4~5개 썼었는데
지금은 절반으로 줄었어요",1,0
15821,만족,5점,2019-05-08,02:24:24,3,"꾸준히 먹으니 진짜 피부가 정돈되는거 같아요
수분감 있게 촉촉해지는거 같궁ᆢㄷ",1,0
15822,만족,5점,2019-05-08,02:23:16,4,효과가 좋았으면 합니다.,1,0
15823,보통,3점,2019-05-08,02:23:16,3,건강생각해서 먹고있는데 시작이 반이라,1,0
15824,만족,5점,2019-05-08,02:22:05,3,"개인차로 효과달성 시간이 좀 다른거 같지만
안 먹던 때보단 나아졌음이 체감됨",1,0
15825,만족,5점,2019-05-08,02:22:05,3,배송이빠르고 아직 먹은지 몇일안되서 잘모르겠어요,1,0
15826,만족,5점,2019-05-08,02:20:58,3,"좋아요
빨리없어지는게ㅠㅠ아쉬움
그리고 포장을 조금 더 간단히해서 가격을내려도 ㅋㅋ좋을거같아용ㅋ",1,0
15827,만족,5점,2019-05-08,02:20:58,3,꾸준히 먹고있는 중 입니다,1,0
15828,만족,5점,2019-05-08,02:20:58,3,괜찮아요 만족합니다,1,0
15829,만족,5점,2019-05-07,10:09:01,2,완전 괜찮은것같아요,1,0
15830,만족,5점,2019-05-07,10:08:01,2,잘 받았습니다 저렴하게 구입하게 되어 너무 좋네요,1,0
15831,만족,5점,2019-05-07,10:08:01,4,세달째 먹는데 만족해요,1,0
15832,보통,3점,2019-05-07,10:06:40,3,좋긴 좋은데 가격이 너무 사악해요  ㅜ,1,0
15833,만족,5점,2019-05-07,10:05:12,2,"배송도빨랏고
꾸준히먹어보고싶네용^^",1,0
15834,보통,3점,2019-05-07,10:05:12,5,1주일먹어보고 피부좋아지면 재구매하겠습니다,1,0
15835,보통,3점,2019-05-07,10:05:12,5,빠른배송좋아요하하 ㅋ,1,0
15836,만족,5점,2019-05-07,10:05:12,2,자주 먹으니 좋아지는거같아용,1,0
15837,만족,5점,2019-05-07,10:04:01,2,아직 더 먹어봐야겠지만 사람들이 좋다니깐 계속먹어보려구요~~,1,0
15838,보통,3점,2019-05-07,10:02:36,2,먹고있는데 유산균은 효과가 있네요,1,0
15839,보통,3점,2019-05-07,10:02:36,3,두번째구매해서 먹고있는데 좋겠죠 포장이좋아서 굿,1,0
15840,만족,5점,2019-05-07,10:02:36,2,아직은 잘모르겠지만 광고도많이하고 후기도 많아서 사봤어요 효과있기를바래야죠,1,0
15841,만족,5점,2019-05-07,10:02:36,3,쓰다가 귀찮아서 안써요!!헤헤,1,0
15842,만족,5점,2019-05-07,10:01:30,2,전 이거 완전 강추요 이거 먹고나서 얼굴에 광택나고 제일 신기한건 머리결이 엄청 좋아짐 매달 먹으려면 좀 부담스럽긴 하겠지만 못 끊겠네요,1,0
15843,만족,5점,2019-05-07,10:01:30,3,화장실을잘가게되네요~~,1,0
15844,만족,5점,2019-05-07,10:01:30,2,매번 구매중이구요 몇번째 구매인지 모르겠어요 팔자주름을 지금은 찾아볼수도없어요.. 3@단점은 손톱이 너무 빨리자란다는점 ? 쿄쿄,1,0
15845,만족,5점,2019-05-07,10:00:31,3,"이 회사제품 사양하게 구매하는데요.
까끔한 포장과 하루분이 나누어져 있으니 넘 좋고
오메가3따로 안 먹어서 더 좋으네요",1,0
15846,만족,5점,2019-05-07,10:00:31,3,매번 챙겨먹고 이써요~~!,1,0
15847,만족,5점,2019-05-07,09:59:06,2,배송도 빠르고 잘 받았습니다,1,0
15848,만족,5점,2019-05-07,09:59:06,2,배송도 빠르고 잘 받았습니다,1,0
15849,만족,5점,2019-05-07,09:42:47,2,좋을꺼같아요 ~~~,1,0
15850,만족,5점,2019-05-07,09:41:17,3,매번쓰지만피부에너무좋아요,1,0
15851,만족,5점,2019-05-07,09:41:17,2,매일먹고있어요^^먹기편해서조아요!,1,0
15852,만족,5점,2019-05-07,09:41:17,2,두번째구매! 눈충혈된게 없어지고 안약안넣어도 되더라고요 미세먼지때문에 힘들었는데 좋네요,1,0
15853,만족,5점,2019-05-07,09:41:17,4,클리어리사서 먹고 효과봐서 이너플리도 효과보길바라며 구매해봐요,1,0
15854,만족,5점,2019-05-07,09:41:17,3,배송빨라요 아직 섭취전이라 복용후 후기 남길께요^^,1,0
15855,만족,5점,2019-05-07,09:39:24,2,포장도 꼼꼼하고 거기에 사은품까지 보내주셨어요~~,1,0
15856,만족,5점,2019-05-07,09:39:24,3,"운동하고 병행을했더니~정말 농담안하고~하루에 1키로씩빠진거같애요~

2달정도 먹고 화장실을너무자주가서 쉬고있는데 1달쉬고 다시재구매예정입니당",1,0
15857,만족,5점,2019-05-07,09:39:24,6,이거 먹은지도 두달이 넘은거 같은데 너무 좋아요ㅠ,1,0
15858,보통,3점,2019-05-07,09:38:03,6,물광피부를 위해여!!! 또 구매의사 있어요!!,1,0
15859,만족,5점,2019-05-07,09:36:06,6,"아직 일주일 먹어봤어요! ㅎㅎ
막 티나게 좋아지진않는데 비타민효과는 전에도 느껴봐서 ㅎㅎ
2시간 자고 출근했는데도 괜찮았어요 ㅎㅎ",1,0
15860,만족,5점,2019-05-07,09:22:41,4,배송도 빠르고 이제부터 한달챌린지갑니다 ㅎ,1,0
15861,만족,5점,2019-05-07,09:22:41,2,"막아봐야 알겟지만
우선 빠른배송 감사
간편하게 먹을수잇으니 좋네요
효과가 좋길!",1,0
15862,만족,5점,2019-05-07,09:20:42,6,비타민찾아보다가페이스북보고주문했어요~~일단먹어보고괜찮으면재주문할께요~~,1,0
15863,만족,5점,2019-05-07,09:18:08,7,일주일치 먹었는데 환절기 피부문제에 어느정도 효과를 봐서 한달치 추가로 구입해용.,1,0
15864,만족,5점,2019-05-07,09:18:08,5,"밤에 먹고잤는데 아침에 화장잘먹네용 
ㅎ",1,0
15865,만족,5점,2019-05-07,09:18:08,2,매일먹던거에용 눈이덜건조해유,1,0
15866,보통,3점,2019-05-07,09:17:26,2,항상챙겨먹고있어요~~효과가좋다기보단안먹는것보단낫겠죠하하;;꾸준히먹다보면좋은효과도나타나길기대하며ㅋㅋ,1,0
15867,만족,5점,2019-05-07,09:14:47,2,루테인이 필요한 것 같아서 구매했어요,1,0
15868,만족,5점,2019-05-07,09:14:47,3,원래 먹던 유산균이라 새로 주문했어요,1,0
15869,만족,5점,2019-05-07,09:14:47,4,먹기 너무 간편하게 되어있어서 좋아요~^^,1,0
15870,만족,5점,2019-05-07,09:14:47,4,처음먹어보는데 여자에게 좋다그래서 기대중입니다,1,0
15871,보통,3점,2019-05-07,09:11:50,2,좋아요좋아요 좋아요좋아요,1,0
15872,만족,5점,2019-05-07,09:11:50,3,"매달 믿고 먹는 위클리~~~
이젠 안먹으면 뭔가 불안불안합니다 ㅠㅠ
매달 정기구매 고고 하고있오용",1,0
15873,보통,3점,2019-05-07,02:48:30,3,"처음엔 효과가 있는 듯 했는데, 지금은 잘 모르겠어요",1,0
15874,보통,3점,2019-05-07,02:47:23,2,"개별포장이좋아요
아직먹기시작한지일주일도안돼서 효과는잘모르겠지만 부디...피부에도움되길",1,0
15875,만족,5점,2019-05-07,02:47:23,2,아직 안먹어봤지만 좋은거같아요,1,0
15876,보통,3점,2019-05-07,02:46:15,2,꾸준히먹어봐야되겠지만일단간편해서좋아요~큰효과를볼수있길기대합니다~,1,0
15877,보통,3점,2019-05-07,02:45:11,3,더 먹어봐야 알 것 같아요,1,0
15878,만족,5점,2019-05-07,02:45:11,5,저렴하고 좋아요~^^,1,0
15879,만족,5점,2019-05-07,02:45:11,4,열심히 챙겨먹고있어요~이제3일째라~~,1,0
15880,만족,5점,2019-05-07,02:45:11,5,기분탓인지는 모르겟지만 이거먹엇을때 렌즈안껴도 눈이 잘보엿어요,1,0
15881,불만족,1점,2019-05-07,02:44:38,3,솔직히 말해서 잘모르겠어ㅗ오,1,0
15882,보통,3점,2019-05-07,02:44:38,4,아직 먹어보진 못했지만 기대해봅니다~,1,0
15883,보통,3점,2019-05-07,02:44:38,3,한번 먹어보고 후기 올리겠습니다.,1,0
15884,만족,5점,2019-05-07,02:44:38,2,좋아용  마음에들어요,1,0
15885,보통,3점,2019-05-07,02:43:46,4,알이 작은줄 알았는데 생각보다 두꺼워서 목넘김이 살짝 힘들어요ㅠㅠ 일단 먹어볼께요 다음엔 더 작게 만들어주세요ㅠㅠ,1,0
15886,만족,5점,2019-05-07,02:43:46,3,두달째 먹고 있는데 질 모르겠네요 더 먹어봐야겠네요,1,0
15887,보통,3점,2019-05-07,02:43:46,5,추천받고 주문햐봤어요 꾸준히 먹어볼게요!,1,0
15888,만족,5점,2019-05-07,02:42:33,5,지난번 구매하고 효과가 좋아서 재구매해요,1,0
15889,보통,3점,2019-05-07,02:40:34,3,"저는 아직 효과가 많이 없네요
그래도  믿고 계속먹는중",1,0
15890,보통,3점,2019-05-07,02:40:34,3,알이 잘넘어가용 괜찮은득,1,0
15891,보통,3점,2019-05-07,02:40:34,4,배송과 포장이 마음에 듭니다. 영양제는 이제 이틀 먹어서 아직은 잘 모르겠지만 기대하고 있습니다~,1,0
15892,만족,5점,2019-05-07,02:40:05,5,넘넘조은거같아여,1,0
15893,만족,5점,2019-05-07,02:38:30,4,떨어질때마다 주문해서 복용하고있습니다.,1,0
15894,만족,5점,2019-05-07,02:38:30,4,아직몰라요  먹어봐야죠,1,0
15895,만족,5점,2019-05-07,02:37:25,3,배송도빠르고 좋아요,1,0
15896,만족,5점,2019-05-07,02:37:25,4,3번째 재구매입니다,1,0
15897,보통,3점,2019-05-07,02:37:25,4,저는 잘 모르겠으나 여자친구에게 물어보겐씁니다,1,0
15898,보통,3점,2019-05-07,02:37:25,3,1주일치 먹어보고 뭔가 느낌이 좋아서 2주치 더 주문했어요,1,0
15899,보통,3점,2019-05-07,02:37:24,3,일주일만 사 먹었는데 효과는 잘 모르겠네요...꾸준히 계속 먹어봐야 알겠지만 일주일동안 효과는 전혀 없었어요ㅠ,1,0
15900,보통,3점,2019-05-07,02:35:25,6,재구매합니다 다이어트중인게 맛있는게 너무 많아서 ㅠㅠ,1,0
15901,보통,3점,2019-05-07,02:35:25,6,재구매합니다 와이존케어에 좋다고 해서 막어요 괜찮아요,1,0
15902,보통,3점,2019-05-07,02:35:25,5,재구매입니다. 피부광내려고 먹어요 가성비대비 좋은것 같아요,1,0
15903,보통,3점,2019-05-07,02:34:07,4,"엄청 광고하길래 구매했는데
일주일치라 그런지 별로
달라진게없네요",1,0
15904,만족,5점,2019-05-07,02:34:07,3,음식을 최저수준으로 먹지않는 한 살은 안빠지고 유지는 되는 듯! 158에 49입니다 풀로 먹었을땜 51정도 대요,1,0
15905,만족,5점,2019-05-07,02:34:07,5,첫날 밤에 먹고 새벽 4시반에 일어나는 바람에 그 다음부턴 아침에 먹어요~^^ 짱인듯,1,0
15906,보통,3점,2019-05-07,02:34:07,3,아직 한달 치곤 효과를 그각...,1,0
15907,보통,3점,2019-05-07,02:33:13,3,4주정도 먹었는데 이거 먹으면서 트러블이 잘 안나고 화장이 잘받는 느낌?? 기분탓인진 몰라도 무튼 좋아용,1,0
15908,만족,5점,2019-05-07,02:33:13,3,아직 먹고 있어서요 잘 모르겠다,1,0
15909,만족,5점,2019-05-07,02:33:13,3,작아서 좋아요 깔끔,1,0
15910,만족,5점,2019-05-07,02:33:13,3,아직 한달음 안 되었지만 믿음이 가요~,1,0
15911,만족,5점,2019-05-07,02:33:13,3,너무 만족해요~~ 피부가 좋아질꺼같아요~~,1,0
15912,만족,5점,2019-05-07,02:33:13,3,엄청 좋아요 ㅎㅎㅎ,1,0
15913,만족,5점,2019-05-07,02:32:48,3,아직 먹기 시작한지 얼마 안 됐지만 효과가 있는 것 같아요. 계속 먹어보면서 지켜봐야겠어요!,1,0
15914,보통,3점,2019-05-07,02:32:48,4,아직 먹고 있는 중이라 효과는 모르겠어요. 효과가 있었으면 좋겠어요!!,1,0
15915,보통,3점,2019-05-07,02:32:48,3,상품받고 포장이 개별 포장이 너무 이쁘게되어있어 맘에 들었어야^^ 꾸준히 먹어서 효과보고 다시 후기남기겠습니다 !,1,0
15916,만족,5점,2019-05-07,02:29:53,3,재구매입니다~~~~~~ 좋아여,1,0
15917,보통,3점,2019-05-07,02:29:53,3,"배송은빨랐어요
효과는좀먹어봐야알것같아요",1,0
15918,보통,3점,2019-05-07,02:29:53,3,비타민c 부족하면 알약콜라겐 흡수 잘 안되서 변비 생길수도 있다는데ㅠㅠ 제가 계속 아팠어서 그런지 변비가 오는것 같더라구요ㅠㅠ,1,0
15919,보통,3점,2019-05-07,02:28:25,4,"일단 먹기시작해서 후기는 아직이나 ..
매일 꾸준히 먹어보렵니다",1,0
15920,보통,3점,2019-05-07,02:28:25,4,"일단 먹기시작해서 후기는 아직이나 ..
매일 꾸준히 먹어보렵니다",1,0
15921,만족,5점,2019-05-07,02:28:25,4,정말 좋아요~~~~~,1,0
15922,만족,5점,2019-05-07,02:26:48,3,효과좋움~~~쵝오~~!!재구매했어요,1,0
15923,만족,5점,2019-05-07,02:26:48,4,잘받았어요~어떡해 섭취해야 되요?,1,0
15924,만족,5점,2019-05-07,02:25:42,6,빠른 배송 좋았구요~ 만족합니다,1,0
15925,만족,5점,2019-05-07,02:25:42,3,두번째 시켜요~~냉이랑 냄새 많이좋아졌어용,1,0
15926,만족,5점,2019-05-07,02:24:44,3,너무너ㅜ머머머무무무,1,0
15927,만족,5점,2019-05-07,02:21:45,5,늘 먹던거라 만족합니다,1,0
15928,보통,3점,2019-05-07,02:21:45,4,그냥 보통입니다 좀더 먹어보고 결정하려구요,1,0
15929,보통,3점,2019-05-07,02:21:45,5,배송좋고 깔끔소포장도어있어좋아요 변을 잘보고 있네요,1,0
15930,만족,5점,2019-05-06,02:46:58,4,라이틀리먹으면 든든해요 마음이ㅋㅋㅋ,1,0
15931,만족,5점,2019-05-06,02:46:58,3,배송도 빠르고 감사합니다,1,0
15932,보통,3점,2019-05-06,02:46:11,4,성분도 좋고 낱개 포장되서 휴대가 간편하네요,1,0
15933,보통,3점,2019-05-06,02:46:11,5,확실히 화장실을 잘가긴 하네요,1,0
15934,만족,5점,2019-05-06,02:46:11,3,좋아지는구 같아서 한달 더 구매해요,1,0
15935,만족,5점,2019-05-06,02:46:11,3,"먹은날과 안먹은날이 차이가 커요
매달주문하기싫어서 12주 주문합니다",1,0
15936,만족,5점,2019-05-06,02:46:11,5,일단 게속 먹어보는중,1,0
15937,보통,3점,2019-05-06,02:45:17,3,먹은지 3일째라서 더 먹어봐야 피부에 반응이 있는지 알겠어요~~,1,0
15938,만족,5점,2019-05-06,02:45:17,3,"아직 일주일차라서, 조금 더 먹어보고 남기겠습니다.",1,0
15939,만족,5점,2019-05-06,02:45:17,4,오늘와서 잘챙겨먹어보겠습니다,1,0
15940,만족,5점,2019-05-06,02:43:18,3,확실히 좋아서 계속 재주문중입니다,1,0
15941,만족,5점,2019-05-06,02:43:18,4,꾸준히 먹어 보려구요. 여러 라인 사봤는데 괜찮은 것 같아요.,1,0
15942,보통,3점,2019-05-06,02:42:23,4,먹기간편해서 시켰는데 꾸준히먹고있어요 살이 빠지는 효과는 아직모르겠지만 꾸준히먹으면 좋을것같아요 이벤트로주신 이너플리도 감사합니당,1,0
15943,보통,3점,2019-05-06,02:42:23,4,먹는중인데효과잇음좋겠어요,1,0
15944,보통,3점,2019-05-06,02:41:25,5,"너므 비싸요 그래도 효과가 좋다니까 다먹어보규
좋으면 또 살게요!!!",1,0
15945,보통,3점,2019-05-06,02:41:25,3,꾸준히 먹어봐야겠네요,1,0
15946,보통,3점,2019-05-06,02:41:25,5,꾸준히 먹어봐야겠네요,1,0
15947,만족,5점,2019-05-06,02:41:25,4,진짜 눈이 편한느낌 추천,1,0
15948,만족,5점,2019-05-06,02:41:25,4,후기가 좋아서 구매해보았네요~,1,0
15949,만족,5점,2019-05-06,02:41:25,6,건강해진 y존 주변인들에게 다 추천중,1,0
15950,보통,3점,2019-05-06,02:41:01,4,먹은지4일정도된거같은데 효과가빨리잇엇음좋겟네여,1,0
